ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Area,Field,Crop
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,48,-1.631048584,-17.00125732,5.23054258,0.070760027,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,49,3.074639893,-2.716467285,10.31685034,0.015513971,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,50,4.687921143,-0.070654297,6.298296014,0.059030019,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,51,4.3059021,-5.837225342,9.178279797,0.281549059,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,52,-6.337988281,-10.89911499,6.608614365,0.342477113,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,53,1.590386963,-11.80127563,6.606763244,0.312580727,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,54,1.438104248,-3.666387939,7.407936454,0.51239226,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,55,-1.490362549,-10.56226196,3.62306118,0.147583894,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,56,-2.244085693,-4.867956543,7.435940901,0.424593687,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,57,6.178613281,-9.00446167,5.481149952,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,58,6.710351563,-1.192236328,5.563402017,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,59,2.26796875,-7.92935791,8.954632123,0.653170049,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,60,-0.812780762,-20.77765503,11.50716066,1.186762966,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,61,-4.954626465,-17.65012207,3.683077812,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,62,-1.789648437,-10.5869812,4.290949027,0.004221685,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,63,-2.513037109,-10.63117065,5.608243545,0.044559129,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,64,0.192590332,-7.908361816,7.048405449,1.412721336,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,65,2.82946167,-11.29562988,7.397168597,0.020168722,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,66,13.51445923,0.968804932,9.065235138,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,67,13.10793457,-1.508398437,6.454723279,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,68,11.50518188,-0.669561768,8.6083589,4.213764317,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,69,-0.610632324,-3.941381836,7.260394454,0.211067498,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,70,7.621759033,-2.759893799,5.096368551,0,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,71,15.40090332,1.693414307,10.7431589,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,72,17.81057129,-0.921331787,6.328748306,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,73,15.55565796,6.682214355,9.532345335,0.46152994,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,74,16.18325195,2.701745605,5.755345384,0.11866726,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,75,14.32750854,5.928125,10.24848684,10.10571707,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,76,8.159692383,0.396478271,8.168904821,0.096622854,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,77,4.066217041,-1.948095703,7.811132352,3.122807465,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,78,1.612359619,-3.671209717,5.309675932,0.443708152,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,79,3.141412354,-2.622351074,5.345996141,0.019698404,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,80,3.808312988,-2.648138428,4.216048002,0.002814457,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,81,5.785638428,-0.780096436,5.498215278,0.032833777,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,82,4.933312988,0.24050293,8.941363136,0.834874801,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,83,4.27010498,-3.97824707,8.379575133,0,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,84,8.395471191,-5.459387207,4.931718429,0,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,85,8.580926514,-1.267675781,9.842276533,5.210923947,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,86,4.352380371,-6.59543457,7.554661274,0,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,87,10.56688843,-3.930334473,5.291060368,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,88,10.59020386,-1.647192383,5.193243742,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,89,15.96831665,1.237756348,4.907138745,0.001876615,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,90,12.69036255,3.71618042,6.76368169,3.108731441,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,91,10.59389648,-0.399389648,7.050634344,0.666493557,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,92,5.530328369,-6.909338379,12.65631787,0.022184104,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,93,1.060021973,-9.289923096,12.13019852,1.559926197,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,94,2.931268311,-4.062109375,9.08129247,0.015761703,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,95,2.026513672,-8.824499512,7.659596364,0.007003546,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,96,5.337976074,-3.71539917,7.720348358,3.026446268,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,97,4.082971191,-0.098822021,7.376702547,0.568037853,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,98,2.900384521,-0.409887695,9.188097477,3.474222451,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,99,2.125054932,-7.202581787,12.99205712,0.140694901,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,100,6.563287354,-7.850866699,9.94643871,0.698231176,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,101,6.160791016,0.275201416,12.71150001,0.738510877,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,102,1.633508301,-6.498510742,13.00172969,0.086398795,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,103,8.401269531,-6.113806152,6.954725623,0.000583008,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,104,17.6007019,-3.234533691,5.920554956,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,105,19.01717529,5.879388428,7.489485184,2.384262159,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,106,18.1539856,11.95137939,11.47719518,2.364996836,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,107,17.99962769,3.90368042,7.524425745,4.64066498,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,108,10.24044189,3.648400879,7.57887427,6.825853109,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,109,10.73555908,3.388360596,8.824617743,1.855328679,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,110,15.46587524,5.981500244,7.087668339,0.255703926,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,111,18.53511963,9.234765625,5.549847722,0.223595649,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,112,18.77376709,4.745477295,9.754401485,1.170529053,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,113,14.13131104,-1.639959717,5.432853977,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,114,14.44951782,7.079766846,8.494584123,3.43336159,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,115,11.94899902,6.370935059,13.24356969,6.657719657,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,116,7.815911865,3.545098877,11.92088099,32.41173023,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,117,13.32036743,2.477685547,9.518158595,1.644579694,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,118,13.92235718,3.730340576,8.469940861,0,1,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,119,15.20348511,4.804864502,8.575849414,0,2,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,120,16.99041138,2.214105225,6.069120169,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,121,16.94884644,4.682550049,8.873931209,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,122,18.44698486,1.639886475,5.794694622,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,123,21.06044922,6.876031494,3.919852932,0.016508624,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,124,20.17397461,9.08348999,9.2620248,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,125,20.74260864,2.725701904,6.694809159,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,126,32.90422974,11.41951904,7.637703776,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,127,31.77431641,16.61800537,10.16853154,0.053016469,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,128,20.54696045,4.954278564,7.445698341,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,129,24.41893921,5.705712891,5.116425594,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,130,23.64086304,11.06679688,9.439562877,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,131,21.51793823,9.370080566,10.51711226,8.5439533,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,132,17.56142578,11.78054199,8.952781717,6.848050326,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,133,16.02825317,7.869073486,9.191811522,0.08379668,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,134,9.632806396,2.248040771,12.49744181,1.012267545,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,135,10.49907837,-2.011602783,12.67847403,0.004338101,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,136,18.3789917,3.252984619,7.734702706,0.205494463,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,137,17.02953491,4.262567139,7.057831168,0.962885097,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,138,20.26583252,1.873223877,4.298325618,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,139,23.27340088,7.811181641,6.209373593,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,140,25.41011963,11.69329224,9.903880358,0.035120174,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,141,24.72207031,13.49376831,9.382755915,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,142,27.92623291,10.51744995,7.31311365,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,143,28.84575806,15.30162964,11.85480976,4.47E-05,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,144,28.16323242,16.9404541,10.05499494,17.35559836,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,145,25.92546997,14.81566772,4.351147175,0.386608765,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,146,25.6112915,15.16015015,8.194723884,26.43713342,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,147,20.93551025,12.47960815,7.948007623,1.56564638,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,148,21.76870117,12.3767334,4.062763611,0.544104725,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,149,20.78670654,14.7137085,5.796299259,0.516897067,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,150,23.13652954,14.08904419,6.880266825,1.44537352,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,151,27.14171753,12.41072998,4.673381766,0.047288835,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,152,25.42666016,15.33193359,9.763195395,13.89793874,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,153,19.70675049,11.41188965,9.883105954,12.18418229,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,154,22.77684937,8.429071045,5.421863715,0.00372529,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,155,22.57259521,15.21907959,5.726604064,16.79600661,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,156,22.62459717,14.59984741,7.906255563,7.167885244,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,157,25.547052,13.10149536,8.671606978,0.26278384,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,158,21.99053345,12.01436768,11.76624898,0.658102334,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,159,21.06124268,7.585168457,6.932204445,0.004263595,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,160,24.95198975,9.354638672,6.135565996,-4.47E-05,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,161,30.90648804,14.83379517,7.129184326,-4.47E-05,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,162,30.96495972,19.54894409,7.846015334,0.169070438,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,163,30.51934204,15.82528076,8.05189395,0.003188848,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,164,22.8288208,13.92958984,11.64889713,33.91143335,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,165,26.10500488,13.69378052,4.732344786,2.15103291,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,166,26.1774231,16.01189575,6.811903516,0.222388655,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,167,23.55574951,16.19664917,9.063720147,25.73315242,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,168,26.96282349,12.67629395,7.409792741,0.003188848,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,169,27.12157593,18.45067749,7.281593045,26.55663005,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,170,27.37685547,14.29442749,4.789635857,2.613671079,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,171,30.33181152,20.43831787,9.1177543,7.556189731,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,172,28.52245483,15.13460693,11.4032174,-4.47E-05,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,173,24.69481812,13.31035767,6.594715357,-4.47E-05,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,174,23.5102478,15.0083252,6.942411224,5.649089724,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,175,25.40038452,11.47963867,4.956585248,0.269787386,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,176,27.91344604,14.85515747,7.397970279,1.625379518,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,177,27.45668945,20.16628418,10.96678956,32.66463046,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,178,24.97240601,16.54662476,13.9586974,0.836905092,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,179,21.04174194,12.09978638,9.254493912,0.64140372,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,180,24.88607178,10.125177,3.647122423,-4.47E-05,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,181,26.48284302,15.36296997,5.752377391,0.007495284,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,182,24.45440063,13.54430542,9.723029335,0.547152013,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,183,21.59890137,7.450097656,4.580663999,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,184,24.37017212,14.00145874,5.028847218,0.128738582,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,185,26.20473633,16.93520508,7.478321115,0.186085701,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,186,30.78286133,17.77996216,10.20095185,5.230095088,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,187,27.50994263,16.19741211,5.479893009,0.335624442,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,188,25.32351074,13.80651245,3.860568762,0.106245279,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,189,24.27349243,15.63710938,6.541901072,15.39739989,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,190,24.35354004,15.36846313,8.398137371,13.03898194,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,191,26.9425293,13.60680542,5.885359089,0.019676983,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,192,27.85466919,18.3180481,8.045993288,2.444980666,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,193,29.36907349,19.88793335,9.213475068,2.961635575,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,194,24.4470459,15.78057251,11.53621622,13.35887331,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,195,23.33043823,18.41393433,13.34931191,4.385111809,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,196,19.60900269,14.1552063,10.28153233,7.941558853,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,197,24.09279785,12.05910645,4.549049099,0.104000792,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,198,24.00087891,13.40630493,5.376535137,0.224875286,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,199,25.23000488,16.42006836,8.715878288,7.639655769,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,200,26.53759155,15.32964478,3.88304762,0.482909381,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,201,29.6710144,17.97094116,7.711922129,0.393535942,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,202,31.46914063,20.61623535,8.549664179,0.093882903,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,203,32.09279785,18.23247681,6.101434946,9.094630495,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,204,30.0133606,20.18987427,4.380047003,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,205,28.35946045,20.85079346,7.754639347,3.922430709,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,206,26.25545654,16.86306152,9.272447983,1.559518278,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,207,30.24160156,14.82402954,5.118289471,0.007307157,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,208,30.59502563,18.67785034,5.610061367,1.287421241,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,209,26.47973022,17.40432129,7.626562158,0.03541261,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,210,25.12301025,14.81374512,5.989837011,0.005617738,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,211,26.62236938,12.35866699,3.461600025,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,212,27.09310303,16.33370361,6.445189595,0.242300332,4,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,213,30.215448,18.42662964,8.984952609,0.069707632,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,214,29.00396118,22.56612549,9.65349261,3.802431747,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,215,29.39995728,17.50829468,6.095207055,14.04574682,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,216,31.30339966,16.8953186,6.835816781,0,3,Breeding,Field_48.0163045_-96.7536245,Corn
ID_48.0163045_-96.7536245,48.0163045,-96.7536245,217,29.70324097,17.88012085,11.73430963,29.23835921,4,Breeding,Field_48.0163045_-96.7536245,Corn
